type;n;k;comps;swaps;
hybrid;70;100;404;251;
hybrid;70;100;378;224;
hybrid;70;100;479;292;
hybrid;70;100;450;212;
hybrid;70;100;401;257;
hybrid;70;100;407;243;
hybrid;70;100;488;262;
hybrid;70;100;445;283;
hybrid;70;100;409;206;
hybrid;70;100;371;222;
hybrid;70;100;412;189;
hybrid;70;100;364;195;
hybrid;70;100;386;218;
hybrid;70;100;420;273;
hybrid;70;100;464;245;
hybrid;70;100;366;237;
hybrid;70;100;430;247;
hybrid;70;100;421;222;
hybrid;70;100;413;248;
hybrid;70;100;388;245;
hybrid;70;100;414;223;
hybrid;70;100;385;190;
hybrid;70;100;449;265;
hybrid;70;100;439;259;
hybrid;70;100;463;327;
hybrid;70;100;475;218;
hybrid;70;100;406;240;
hybrid;70;100;379;203;
hybrid;70;100;461;297;
hybrid;70;100;404;213;
hybrid;70;100;425;268;
hybrid;70;100;415;260;
hybrid;70;100;446;245;
hybrid;70;100;485;289;
hybrid;70;100;441;282;
hybrid;70;100;447;270;
hybrid;70;100;468;275;
hybrid;70;100;481;266;
hybrid;70;100;408;260;
hybrid;70;100;394;223;
hybrid;70;100;493;249;
hybrid;70;100;433;238;
hybrid;70;100;432;294;
hybrid;70;100;423;232;
hybrid;70;100;442;242;
hybrid;70;100;459;275;
hybrid;70;100;392;207;
hybrid;70;100;445;177;
hybrid;70;100;527;340;
hybrid;70;100;388;208;
hybrid;70;100;398;209;
hybrid;70;100;431;210;
hybrid;70;100;411;268;
hybrid;70;100;450;283;
hybrid;70;100;454;265;
hybrid;70;100;424;262;
hybrid;70;100;390;235;
hybrid;70;100;390;240;
hybrid;70;100;422;248;
hybrid;70;100;410;274;
hybrid;70;100;395;228;
hybrid;70;100;418;277;
hybrid;70;100;467;234;
hybrid;70;100;423;219;
hybrid;70;100;394;269;
hybrid;70;100;432;185;
hybrid;70;100;425;212;
hybrid;70;100;412;251;
hybrid;70;100;371;220;
hybrid;80;100;596;283;
hybrid;80;100;594;300;
hybrid;80;100;468;270;
hybrid;80;100;519;272;
hybrid;80;100;483;303;
hybrid;80;100;508;309;
hybrid;80;100;469;252;
hybrid;80;100;574;259;
hybrid;80;100;474;294;
hybrid;80;100;448;278;
hybrid;80;100;479;282;
hybrid;80;100;560;333;
hybrid;80;100;464;265;
hybrid;80;100;488;290;
hybrid;80;100;543;291;
hybrid;80;100;547;333;
hybrid;80;100;611;234;
hybrid;80;100;504;353;
hybrid;80;100;492;275;
hybrid;80;100;503;303;
hybrid;80;100;472;280;
hybrid;80;100;558;310;
hybrid;80;100;481;286;
hybrid;80;100;563;310;
hybrid;80;100;504;303;
hybrid;80;100;454;267;
hybrid;80;100;514;275;
hybrid;80;100;530;300;
hybrid;80;100;586;330;
hybrid;80;100;490;290;
hybrid;80;100;574;273;
hybrid;80;100;511;355;
hybrid;80;100;556;319;
hybrid;80;100;478;293;
hybrid;80;100;572;304;
hybrid;80;100;541;348;
hybrid;80;100;666;372;
hybrid;80;100;556;392;
hybrid;80;100;484;301;
hybrid;80;100;475;272;
hybrid;80;100;449;275;
hybrid;80;100;465;291;
hybrid;80;100;503;314;
hybrid;80;100;462;239;
hybrid;80;100;544;411;
hybrid;80;100;471;274;
hybrid;80;100;567;365;
hybrid;80;100;500;275;
hybrid;80;100;504;285;
hybrid;80;100;443;298;
hybrid;80;100;450;285;
hybrid;80;100;509;261;
hybrid;80;100;511;245;
hybrid;80;100;504;290;
hybrid;80;100;527;297;
hybrid;80;100;469;240;
hybrid;80;100;450;243;
hybrid;80;100;544;339;
hybrid;80;100;499;277;
hybrid;80;100;633;431;
hybrid;80;100;653;445;
hybrid;80;100;445;227;
hybrid;80;100;538;288;
hybrid;80;100;463;238;
hybrid;80;100;509;304;
hybrid;80;100;672;234;
hybrid;80;100;475;302;
hybrid;80;100;519;265;
hybrid;80;100;502;326;
hybrid;80;100;490;305;
hybrid;80;100;553;246;
hybrid;80;100;486;303;
hybrid;80;100;613;329;
hybrid;80;100;504;279;
hybrid;80;100;497;307;
hybrid;80;100;491;256;
hybrid;80;100;462;259;
hybrid;80;100;541;275;
hybrid;80;100;517;261;
hybrid;80;100;460;256;
hybrid;80;100;571;375;
hybrid;80;100;565;421;
hybrid;80;100;574;341;
hybrid;80;100;532;341;
hybrid;80;100;504;251;
hybrid;80;100;579;402;
hybrid;80;100;541;263;
hybrid;80;100;710;362;
hybrid;80;100;480;291;
hybrid;80;100;636;360;
hybrid;80;100;482;293;
hybrid;80;100;509;331;
hybrid;80;100;514;340;
hybrid;80;100;572;254;
hybrid;80;100;472;294;
hybrid;80;100;547;327;
hybrid;80;100;462;254;
hybrid;80;100;507;257;
hybrid;80;100;529;356;
hybrid;80;100;456;255;
hybrid;90;100;698;385;
hybrid;90;100;646;386;
hybrid;90;100;551;294;
hybrid;90;100;635;399;
hybrid;90;100;584;398;
hybrid;90;100;606;312;
hybrid;90;100;599;365;
hybrid;90;100;587;398;
hybrid;90;100;654;311;
hybrid;90;100;533;257;
hybrid;90;100;555;313;
hybrid;90;100;622;256;
hybrid;90;100;654;496;
hybrid;90;100;601;250;
hybrid;90;100;558;299;
hybrid;90;100;584;352;
hybrid;90;100;646;314;
hybrid;90;100;566;318;
hybrid;90;100;634;341;
hybrid;90;100;619;324;
hybrid;90;100;632;326;
hybrid;90;100;579;369;
hybrid;90;100;556;308;
hybrid;90;100;618;369;
hybrid;90;100;656;301;
hybrid;90;100;513;290;
hybrid;90;100;532;267;
hybrid;90;100;531;308;
hybrid;90;100;601;388;
hybrid;90;100;661;417;
hybrid;90;100;587;309;
hybrid;90;100;605;372;
hybrid;90;100;501;271;
hybrid;90;100;541;340;
hybrid;90;100;616;307;
hybrid;90;100;633;359;
hybrid;90;100;582;297;
hybrid;90;100;595;333;
hybrid;90;100;637;366;
hybrid;90;100;615;315;
hybrid;90;100;637;396;
hybrid;90;100;576;359;
hybrid;90;100;551;265;
hybrid;90;100;552;341;
hybrid;90;100;667;358;
hybrid;90;100;589;390;
hybrid;90;100;557;330;
hybrid;90;100;658;430;
hybrid;90;100;565;319;
hybrid;90;100;527;353;
hybrid;90;100;653;317;
hybrid;90;100;651;422;
hybrid;90;100;595;399;
hybrid;90;100;604;323;
hybrid;90;100;561;355;
hybrid;90;100;602;403;
hybrid;90;100;773;480;
hybrid;90;100;559;301;
hybrid;90;100;660;365;
hybrid;90;100;660;352;
hybrid;90;100;538;262;
hybrid;90;100;659;437;
hybrid;90;100;545;276;
hybrid;90;100;569;397;
hybrid;90;100;590;300;
hybrid;90;100;601;386;
hybrid;90;100;692;335;
hybrid;90;100;560;318;
hybrid;90;100;605;304;
hybrid;90;100;657;435;
hybrid;90;100;707;373;
hybrid;90;100;646;380;
hybrid;90;100;594;318;
hybrid;90;100;596;375;
hybrid;90;100;571;281;
hybrid;90;100;611;343;
hybrid;90;100;581;358;
hybrid;90;100;629;430;
hybrid;90;100;660;468;
hybrid;90;100;606;295;
hybrid;90;100;577;349;
hybrid;90;100;537;298;
hybrid;90;100;588;354;
hybrid;90;100;551;359;
hybrid;90;100;707;380;
hybrid;90;100;693;394;
hybrid;90;100;579;302;
hybrid;90;100;565;286;
hybrid;90;100;654;374;
hybrid;90;100;545;327;
hybrid;90;100;563;372;
hybrid;90;100;538;326;
hybrid;90;100;650;335;
hybrid;90;100;544;317;
hybrid;90;100;692;311;
hybrid;90;100;547;323;
hybrid;90;100;658;494;
hybrid;90;100;632;295;
hybrid;90;100;515;295;
hybrid;90;100;657;424;
hybrid;100;100;649;374;
hybrid;100;100;614;329;
hybrid;100;100;626;377;
hybrid;100;100;679;296;
hybrid;100;100;719;415;
hybrid;100;100;710;282;
hybrid;100;100;664;417;
hybrid;100;100;625;306;
hybrid;100;100;618;324;
hybrid;100;100;661;411;
hybrid;100;100;677;367;
hybrid;100;100;733;440;
hybrid;100;100;622;375;
hybrid;100;100;714;334;
hybrid;100;100;713;424;
hybrid;100;100;699;357;
hybrid;100;100;579;346;
hybrid;100;100;628;323;
hybrid;100;100;629;355;
hybrid;100;100;717;410;
hybrid;100;100;602;346;
hybrid;100;100;663;427;
hybrid;100;100;620;286;
hybrid;100;100;596;369;
hybrid;100;100;658;331;
hybrid;100;100;681;452;
hybrid;100;100;638;400;
hybrid;100;100;649;403;
hybrid;100;100;708;383;
hybrid;100;100;631;408;
hybrid;100;100;656;378;
hybrid;100;100;673;398;
hybrid;100;100;735;393;
hybrid;100;100;632;349;
hybrid;100;100;645;319;
hybrid;100;100;705;356;
hybrid;100;100;733;413;
hybrid;100;100;618;385;
hybrid;100;100;644;356;
hybrid;100;100;597;369;
hybrid;100;100;697;378;
hybrid;100;100;684;417;
hybrid;100;100;669;405;
hybrid;100;100;716;430;
hybrid;100;100;592;348;
hybrid;100;100;657;322;
hybrid;100;100;661;336;
hybrid;100;100;702;342;
hybrid;100;100;734;370;
hybrid;100;100;664;366;
hybrid;100;100;776;485;
hybrid;100;100;711;470;
hybrid;100;100;599;374;
hybrid;100;100;736;372;
hybrid;100;100;671;385;
hybrid;100;100;753;353;
hybrid;100;100;703;383;
hybrid;100;100;608;312;
hybrid;100;100;725;447;
hybrid;100;100;698;390;
hybrid;100;100;683;405;
hybrid;100;100;607;381;
hybrid;100;100;656;385;
hybrid;100;100;587;317;
hybrid;100;100;671;449;
hybrid;100;100;718;437;
hybrid;100;100;607;382;
hybrid;100;100;789;494;
hybrid;100;100;628;316;
hybrid;100;100;755;457;
hybrid;100;100;690;345;
hybrid;100;100;629;372;
hybrid;100;100;710;374;
hybrid;100;100;818;452;
hybrid;100;100;737;327;
hybrid;100;100;754;417;
hybrid;100;100;669;411;
hybrid;100;100;697;461;
hybrid;100;100;681;411;
hybrid;100;100;661;422;
hybrid;100;100;636;407;
hybrid;100;100;625;337;
hybrid;100;100;652;386;
hybrid;100;100;749;400;
hybrid;100;100;744;406;
hybrid;100;100;680;350;
hybrid;100;100;691;349;
hybrid;100;100;702;406;
hybrid;100;100;771;402;
hybrid;100;100;706;336;
hybrid;100;100;583;303;
hybrid;100;100;710;431;
hybrid;100;100;710;432;
hybrid;100;100;702;376;
hybrid;100;100;772;355;
hybrid;100;100;675;353;
hybrid;100;100;605;345;
hybrid;100;100;670;336;
hybrid;100;100;782;461;
hybrid;100;100;681;343;
hybrid;110;100;720;447;
hybrid;110;100;829;437;
hybrid;110;100;768;431;
hybrid;110;100;867;428;
hybrid;110;100;709;399;
hybrid;110;100;792;387;
hybrid;110;100;702;390;
hybrid;110;100;716;494;
hybrid;110;100;759;525;
hybrid;110;100;860;506;
hybrid;110;100;842;390;
hybrid;110;100;824;536;
hybrid;110;100;764;394;
hybrid;110;100;845;443;
hybrid;110;100;809;454;
hybrid;110;100;761;445;
hybrid;110;100;821;502;
hybrid;110;100;690;394;
hybrid;110;100;823;400;
hybrid;110;100;862;578;
hybrid;110;100;786;370;
hybrid;110;100;820;440;
hybrid;110;100;847;518;
hybrid;110;100;812;336;
hybrid;110;100;810;546;
hybrid;110;100;945;621;
hybrid;110;100;891;452;
hybrid;110;100;751;449;
hybrid;110;100;724;397;
hybrid;110;100;771;428;
hybrid;110;100;709;404;
hybrid;110;100;716;477;
hybrid;110;100;703;422;
hybrid;110;100;710;373;
hybrid;110;100;752;481;
hybrid;110;100;733;409;
hybrid;110;100;721;486;
hybrid;110;100;779;489;
hybrid;110;100;760;510;
hybrid;110;100;725;473;
hybrid;110;100;661;363;
hybrid;110;100;749;424;
hybrid;110;100;644;355;
hybrid;110;100;653;355;
hybrid;110;100;790;512;
hybrid;110;100;747;464;
hybrid;110;100;720;359;
hybrid;110;100;732;395;
hybrid;110;100;702;345;
hybrid;110;100;843;479;
hybrid;110;100;719;387;
hybrid;110;100;792;348;
hybrid;110;100;696;412;
hybrid;110;100;758;387;
hybrid;110;100;836;541;
hybrid;110;100;707;337;
hybrid;110;100;913;460;
hybrid;110;100;949;633;
hybrid;110;100;860;407;
hybrid;110;100;673;345;
hybrid;110;100;738;376;
hybrid;110;100;833;447;
hybrid;110;100;711;455;
hybrid;110;100;763;408;
hybrid;110;100;688;403;
hybrid;110;100;731;459;
hybrid;110;100;729;458;
hybrid;110;100;717;415;
hybrid;110;100;785;355;
hybrid;110;100;717;380;
hybrid;110;100;725;417;
hybrid;110;100;779;519;
hybrid;110;100;748;467;
hybrid;110;100;775;413;
hybrid;110;100;789;479;
hybrid;110;100;802;543;
hybrid;110;100;745;381;
hybrid;110;100;1080;568;
hybrid;110;100;786;550;
hybrid;110;100;742;362;
hybrid;110;100;728;359;
hybrid;110;100;800;535;
hybrid;110;100;773;361;
hybrid;110;100;827;507;
hybrid;110;100;890;597;
hybrid;110;100;713;444;
hybrid;110;100;704;433;
hybrid;110;100;719;370;
hybrid;110;100;740;458;
hybrid;110;100;752;493;
hybrid;110;100;785;478;
hybrid;110;100;745;391;
hybrid;110;100;682;344;
hybrid;110;100;745;442;
hybrid;110;100;765;436;
hybrid;110;100;766;396;
hybrid;110;100;693;417;
hybrid;110;100;705;459;
hybrid;110;100;902;443;
hybrid;110;100;718;373;
hybrid;120;100;882;571;
hybrid;120;100;927;514;
hybrid;120;100;729;386;
hybrid;120;100;827;422;
hybrid;120;100;796;541;
hybrid;120;100;939;644;
hybrid;120;100;829;441;
hybrid;120;100;781;469;
hybrid;120;100;1078;596;
hybrid;120;100;892;489;
hybrid;120;100;818;415;
hybrid;120;100;947;595;
hybrid;120;100;826;483;
hybrid;120;100;943;497;
hybrid;120;100;791;416;
hybrid;120;100;944;580;
hybrid;120;100;792;435;
hybrid;120;100;796;451;
hybrid;120;100;917;386;
hybrid;120;100;847;458;
hybrid;120;100;865;576;
hybrid;120;100;1039;618;
hybrid;120;100;868;595;
hybrid;120;100;921;408;
hybrid;120;100;970;442;
hybrid;120;100;916;543;
hybrid;120;100;848;491;
hybrid;120;100;851;530;
hybrid;120;100;842;535;
hybrid;120;100;845;514;
hybrid;120;100;767;412;
hybrid;120;100;903;533;
hybrid;120;100;982;576;
hybrid;120;100;810;422;
hybrid;120;100;843;441;
hybrid;120;100;787;485;
hybrid;120;100;878;614;
hybrid;120;100;802;427;
hybrid;120;100;870;484;
hybrid;120;100;839;510;
hybrid;120;100;799;396;
hybrid;120;100;854;521;
hybrid;120;100;836;466;
hybrid;120;100;819;466;
hybrid;120;100;867;422;
hybrid;120;100;783;422;
hybrid;120;100;801;447;
hybrid;120;100;968;610;
hybrid;120;100;777;355;
hybrid;120;100;836;394;
hybrid;120;100;817;457;
hybrid;120;100;868;443;
hybrid;120;100;835;398;
hybrid;120;100;821;389;
hybrid;120;100;904;516;
hybrid;120;100;842;459;
hybrid;120;100;1078;521;
hybrid;120;100;862;575;
hybrid;120;100;807;494;
hybrid;120;100;811;509;
hybrid;120;100;780;463;
hybrid;120;100;865;407;
hybrid;120;100;854;491;
hybrid;120;100;783;481;
hybrid;120;100;864;470;
hybrid;120;100;849;528;
hybrid;120;100;777;419;
hybrid;120;100;824;545;
hybrid;120;100;818;441;
hybrid;120;100;845;535;
hybrid;120;100;879;496;
hybrid;120;100;738;440;
hybrid;120;100;976;550;
hybrid;120;100;810;436;
hybrid;120;100;898;586;
hybrid;120;100;930;562;
hybrid;120;100;893;470;
hybrid;120;100;831;467;
hybrid;120;100;798;496;
hybrid;120;100;913;555;
hybrid;120;100;783;449;
hybrid;120;100;996;673;
hybrid;120;100;987;502;
hybrid;120;100;825;504;
hybrid;120;100;934;495;
hybrid;120;100;869;450;
hybrid;120;100;915;503;
hybrid;120;100;842;360;
hybrid;120;100;875;518;
hybrid;120;100;906;606;
hybrid;120;100;949;548;
hybrid;120;100;797;494;
hybrid;120;100;840;495;
hybrid;120;100;800;419;
hybrid;120;100;857;494;
hybrid;120;100;825;441;
hybrid;120;100;806;497;
hybrid;120;100;810;476;
hybrid;120;100;906;476;
hybrid;120;100;855;581;
hybrid;130;100;898;512;
hybrid;130;100;1036;667;
hybrid;130;100;892;584;
hybrid;130;100;886;513;
hybrid;130;100;923;512;
hybrid;130;100;1016;588;
hybrid;130;100;829;444;
hybrid;130;100;1004;481;
hybrid;130;100;902;482;
hybrid;130;100;996;449;
hybrid;130;100;1127;615;
hybrid;130;100;915;540;
hybrid;130;100;886;480;
hybrid;130;100;934;614;
hybrid;130;100;902;543;
hybrid;130;100;1075;558;
hybrid;130;100;933;483;
hybrid;130;100;897;529;
hybrid;130;100;978;502;
hybrid;130;100;889;512;
hybrid;130;100;855;531;
hybrid;130;100;831;472;
hybrid;130;100;977;524;
hybrid;130;100;860;507;
hybrid;130;100;1058;484;
hybrid;130;100;1055;638;
hybrid;130;100;912;522;
hybrid;130;100;851;501;
hybrid;130;100;887;514;
hybrid;130;100;852;423;
hybrid;130;100;878;479;
hybrid;130;100;898;597;
hybrid;130;100;991;566;
hybrid;130;100;945;503;
hybrid;130;100;885;443;
hybrid;130;100;906;541;
hybrid;130;100;948;539;
hybrid;130;100;872;456;
hybrid;130;100;894;531;
hybrid;130;100;959;643;
hybrid;130;100;967;674;
hybrid;130;100;1113;657;
hybrid;130;100;844;441;
hybrid;130;100;878;517;
hybrid;130;100;973;470;
hybrid;130;100;956;539;
hybrid;130;100;1029;546;
hybrid;130;100;899;484;
hybrid;130;100;970;602;
hybrid;130;100;1006;560;
hybrid;130;100;879;462;
hybrid;130;100;943;548;
hybrid;130;100;899;523;
hybrid;130;100;1099;577;
hybrid;130;100;977;533;
hybrid;130;100;920;593;
hybrid;130;100;1094;530;
hybrid;130;100;997;547;
hybrid;130;100;891;559;
hybrid;130;100;955;573;
hybrid;130;100;1023;444;
hybrid;130;100;867;443;
hybrid;130;100;857;477;
hybrid;130;100;1079;754;
hybrid;130;100;913;498;
hybrid;130;100;988;539;
hybrid;130;100;1110;713;
hybrid;130;100;1130;673;
hybrid;130;100;974;511;
hybrid;130;100;1021;614;
hybrid;130;100;1102;588;
hybrid;130;100;979;558;
hybrid;130;100;894;481;
hybrid;130;100;1024;565;
hybrid;130;100;1136;656;
hybrid;130;100;912;543;
hybrid;130;100;959;523;
hybrid;130;100;1082;611;
hybrid;130;100;899;508;
hybrid;130;100;901;511;
hybrid;130;100;937;493;
hybrid;130;100;942;559;
hybrid;130;100;884;515;
hybrid;130;100;906;559;
hybrid;130;100;954;508;
hybrid;130;100;862;532;
hybrid;130;100;919;524;
hybrid;130;100;1040;540;
hybrid;130;100;864;519;
hybrid;130;100;899;438;
hybrid;130;100;915;524;
hybrid;130;100;966;420;
hybrid;130;100;881;566;
hybrid;130;100;975;619;
hybrid;130;100;962;499;
hybrid;130;100;905;474;
hybrid;130;100;919;486;
hybrid;130;100;915;557;
hybrid;130;100;1070;620;
hybrid;130;100;827;483;
hybrid;140;100;918;519;
hybrid;140;100;1125;585;
hybrid;140;100;1019;641;
hybrid;140;100;1097;616;
hybrid;140;100;1105;567;
hybrid;140;100;1017;573;
hybrid;140;100;969;583;
hybrid;140;100;1212;555;
hybrid;140;100;1184;751;
hybrid;140;100;931;525;
hybrid;140;100;1075;472;
hybrid;140;100;1069;638;
hybrid;140;100;1031;652;
hybrid;140;100;967;537;
hybrid;140;100;937;586;
hybrid;140;100;1217;709;
hybrid;140;100;990;540;
hybrid;140;100;1033;636;
hybrid;140;100;1282;715;
hybrid;140;100;1077;635;
hybrid;140;100;1245;715;
hybrid;140;100;1052;684;
hybrid;140;100;938;546;
hybrid;140;100;1299;799;
hybrid;140;100;938;545;
hybrid;140;100;945;541;
hybrid;140;100;1243;716;
hybrid;140;100;1052;659;
hybrid;140;100;1084;559;
hybrid;140;100;1190;812;
hybrid;140;100;1091;551;
hybrid;140;100;986;505;
hybrid;140;100;1146;786;
hybrid;140;100;924;562;
hybrid;140;100;971;504;
hybrid;140;100;1038;557;
hybrid;140;100;1135;540;
hybrid;140;100;1075;541;
hybrid;140;100;1090;628;
hybrid;140;100;960;559;
hybrid;140;100;1020;553;
hybrid;140;100;1020;509;
hybrid;140;100;1143;734;
hybrid;140;100;979;494;
hybrid;140;100;1128;686;
hybrid;140;100;928;441;
hybrid;140;100;1196;632;
hybrid;140;100;1017;662;
hybrid;140;100;1053;450;
hybrid;140;100;1046;534;
hybrid;140;100;1056;504;
hybrid;140;100;1136;739;
hybrid;140;100;954;537;
hybrid;140;100;1110;498;
hybrid;140;100;1138;673;
hybrid;140;100;997;502;
hybrid;140;100;1066;547;
hybrid;140;100;1088;504;
hybrid;140;100;1056;704;
hybrid;140;100;1037;607;
hybrid;140;100;1027;572;
hybrid;140;100;1179;574;
hybrid;140;100;1031;525;
hybrid;140;100;1104;726;
hybrid;140;100;925;541;
hybrid;140;100;1206;772;
hybrid;140;100;1078;614;
hybrid;140;100;1071;577;
hybrid;140;100;1101;769;
hybrid;140;100;1200;707;
hybrid;140;100;925;485;
hybrid;140;100;1183;618;
hybrid;140;100;960;629;
hybrid;140;100;981;581;
hybrid;140;100;997;586;
hybrid;140;100;1015;521;
hybrid;140;100;1272;657;
hybrid;140;100;927;563;
hybrid;140;100;1085;611;
hybrid;140;100;1051;510;
hybrid;140;100;1008;594;
hybrid;140;100;1010;603;
hybrid;140;100;1153;723;
hybrid;140;100;1155;673;
hybrid;140;100;962;506;
hybrid;140;100;1127;429;
hybrid;140;100;1026;651;
hybrid;140;100;1010;564;
hybrid;140;100;1227;634;
hybrid;140;100;1012;486;
hybrid;140;100;1042;629;
hybrid;140;100;974;555;
hybrid;140;100;1163;816;
hybrid;140;100;958;539;
hybrid;140;100;1038;505;
hybrid;140;100;1037;534;
hybrid;140;100;1103;617;
hybrid;140;100;1105;600;
hybrid;140;100;1145;475;
hybrid;140;100;955;472;
hybrid;150;100;1099;599;
hybrid;150;100;1225;666;
hybrid;150;100;1143;547;
hybrid;150;100;1157;774;
hybrid;150;100;1080;661;
hybrid;150;100;1149;572;
hybrid;150;100;1208;661;
hybrid;150;100;1070;654;
hybrid;150;100;1249;715;
hybrid;150;100;1078;597;
hybrid;150;100;1316;623;
hybrid;150;100;1175;636;
hybrid;150;100;1175;543;
hybrid;150;100;1288;827;
hybrid;150;100;1242;813;
hybrid;150;100;1107;643;
hybrid;150;100;1044;557;
hybrid;150;100;1117;554;
hybrid;150;100;1116;724;
hybrid;150;100;1012;570;
hybrid;150;100;1167;574;
hybrid;150;100;1327;783;
hybrid;150;100;1276;840;
hybrid;150;100;1439;916;
hybrid;150;100;1129;601;
hybrid;150;100;1077;535;
hybrid;150;100;1058;631;
hybrid;150;100;1099;673;
hybrid;150;100;1000;585;
hybrid;150;100;1128;694;
hybrid;150;100;1047;428;
hybrid;150;100;1229;726;
hybrid;150;100;1318;833;
hybrid;150;100;1209;670;
hybrid;150;100;1222;771;
hybrid;150;100;1126;707;
hybrid;150;100;1183;774;
hybrid;150;100;1075;541;
hybrid;150;100;1096;660;
hybrid;150;100;1356;842;
hybrid;150;100;1146;544;
hybrid;150;100;1182;700;
hybrid;150;100;1055;673;
hybrid;150;100;1059;588;
hybrid;150;100;1144;683;
hybrid;150;100;1019;513;
hybrid;150;100;1083;618;
hybrid;150;100;1143;569;
hybrid;150;100;1181;632;
hybrid;150;100;1147;575;
hybrid;150;100;1110;706;
hybrid;150;100;1066;588;
hybrid;150;100;1153;669;
hybrid;150;100;1241;701;
hybrid;150;100;1078;550;
hybrid;150;100;1205;843;
hybrid;150;100;1197;672;
hybrid;150;100;1181;817;
hybrid;150;100;1148;671;
hybrid;150;100;1137;602;
hybrid;150;100;1116;665;
hybrid;150;100;1098;674;
hybrid;150;100;1186;714;
hybrid;150;100;1035;534;
hybrid;150;100;1084;553;
hybrid;150;100;1108;692;
hybrid;150;100;1256;798;
hybrid;150;100;1078;686;
hybrid;150;100;1110;557;
hybrid;150;100;1327;755;
hybrid;150;100;1195;768;
hybrid;150;100;1078;570;
hybrid;150;100;1017;527;
hybrid;150;100;1140;665;
hybrid;150;100;967;596;
hybrid;150;100;1112;659;
hybrid;150;100;1320;925;
hybrid;150;100;1234;693;
hybrid;150;100;1320;684;
hybrid;150;100;1128;764;
hybrid;150;100;1088;597;
hybrid;150;100;1139;661;
hybrid;150;100;1079;584;
hybrid;150;100;1143;696;
hybrid;150;100;1226;660;
hybrid;150;100;1084;663;
hybrid;150;100;1246;795;
hybrid;150;100;1147;670;
hybrid;150;100;1185;534;
hybrid;150;100;1162;656;
hybrid;150;100;1286;781;
hybrid;150;100;1139;580;
hybrid;150;100;1144;641;
hybrid;150;100;968;598;
hybrid;150;100;1073;630;
hybrid;150;100;1041;539;
hybrid;150;100;1106;738;
hybrid;150;100;1139;602;
hybrid;150;100;1190;633;
hybrid;150;100;1063;572;
hybrid;160;100;1188;682;
hybrid;160;100;1152;613;
hybrid;160;100;1203;582;
hybrid;160;100;1240;801;
hybrid;160;100;1335;762;
hybrid;160;100;1501;1008;
hybrid;160;100;1235;739;
hybrid;160;100;1219;601;
hybrid;160;100;1288;783;
hybrid;160;100;1313;768;
hybrid;160;100;1101;635;
hybrid;160;100;1325;843;
hybrid;160;100;1325;645;
hybrid;160;100;1223;652;
hybrid;160;100;1202;731;
hybrid;160;100;1188;731;
hybrid;160;100;1268;847;
hybrid;160;100;1449;885;
hybrid;160;100;1184;651;
hybrid;160;100;1218;711;
hybrid;160;100;1311;816;
hybrid;160;100;1292;789;
hybrid;160;100;1316;540;
hybrid;160;100;1161;717;
hybrid;160;100;1128;688;
hybrid;160;100;1311;694;
hybrid;160;100;1112;619;
hybrid;160;100;1279;535;
hybrid;160;100;1507;843;
hybrid;160;100;1196;705;
hybrid;160;100;1397;760;
hybrid;160;100;1284;770;
hybrid;160;100;1290;740;
hybrid;160;100;1524;810;
hybrid;160;100;1141;644;
hybrid;160;100;1199;575;
hybrid;160;100;1109;669;
hybrid;160;100;1213;616;
hybrid;160;100;1197;629;
hybrid;160;100;1335;690;
hybrid;160;100;1360;924;
hybrid;160;100;1247;689;
hybrid;160;100;1250;767;
hybrid;160;100;1228;684;
hybrid;160;100;1140;697;
hybrid;160;100;1353;646;
hybrid;160;100;1093;630;
hybrid;160;100;1160;698;
hybrid;160;100;1197;735;
hybrid;160;100;1214;747;
hybrid;160;100;1633;983;
hybrid;160;100;1150;595;
hybrid;160;100;1092;601;
hybrid;160;100;1214;785;
hybrid;160;100;1194;654;
hybrid;160;100;1401;733;
hybrid;160;100;1293;588;
hybrid;160;100;1207;605;
hybrid;160;100;1314;791;
